engine,period,weeks,profile,relapsed,final
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,5.7554288331044985
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,7.041865875564194
Wane 12%/wk @7d,7,14,Lucía,False,6.0105823009099515
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.429677209607651
Wane 12%/wk @7d,7,14,Lucía,True,
Wane 12%/wk @7d,7,14,Lucía,False,6.747534804845073
Wane 12%/wk @7d,7,14,Karim,False,7.060338696420255
Wane 12%/wk @7d,7,14,Karim,False,7.436158885043699
Wane 12%/wk @7d,7,14,Karim,False,5.72053815335409
Wane 12%/wk @7d,7,14,Karim,False,6.834712346554248
Wane 12%/wk @7d,7,14,Karim,False,7.831912011668709
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,6.400741000185353
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,6.572768553693181
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,5.7703876766241295
Wane 12%/wk @7d,7,14,Karim,False,7.3210931813775915
Wane 12%/wk @7d,7,14,Karim,False,6.0396305532578145
Wane 12%/wk @7d,7,14,Karim,False,7.456574732996033
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,6.201325427312565
Wane 12%/wk @7d,7,14,Karim,False,6.752582717639384
Wane 12%/wk @7d,7,14,Karim,False,6.733542878214875
Wane 12%/wk @7d,7,14,Karim,False,9.024234788964117
Wane 12%/wk @7d,7,14,Karim,False,5.450292105422137
Wane 12%/wk @7d,7,14,Karim,False,7.280001639316492
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,6.743675898789683
Wane 12%/wk @7d,7,14,Karim,False,8.373169333936616
Wane 12%/wk @7d,7,14,Karim,False,5.7098078280976505
Wane 12%/wk @7d,7,14,Karim,False,6.909836724493857
Wane 12%/wk @7d,7,14,Karim,False,6.6074496777675265
Wane 12%/wk @7d,7,14,Karim,False,5.705272165204549
Wane 12%/wk @7d,7,14,Karim,False,6.238568493209873
Wane 12%/wk @7d,7,14,Karim,False,7.570670933882452
Wane 12%/wk @7d,7,14,Karim,False,7.395467316060455
Wane 12%/wk @7d,7,14,Karim,False,7.293462623711539
Wane 12%/wk @7d,7,14,Karim,False,5.547915695176234
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,9.473625071735082
Wane 12%/wk @7d,7,14,Karim,False,6.598819498931734
Wane 12%/wk @7d,7,14,Karim,False,5.953438415030077
Wane 12%/wk @7d,7,14,Karim,False,6.369942489948514
Wane 12%/wk @7d,7,14,Karim,False,6.056633776773311
Wane 12%/wk @7d,7,14,Karim,False,6.710787047056771
Wane 12%/wk @7d,7,14,Karim,False,9.422183181860719
Wane 12%/wk @7d,7,14,Karim,False,8.457295227406119
Wane 12%/wk @7d,7,14,Karim,False,6.909680168293509
Wane 12%/wk @7d,7,14,Karim,False,6.905620170045064
Wane 12%/wk @7d,7,14,Karim,False,8.284275185366944
Wane 12%/wk @7d,7,14,Karim,False,7.368698195912405
Wane 12%/wk @7d,7,14,Karim,False,7.273029042501814
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,7.8181973123297395
Wane 12%/wk @7d,7,14,Karim,False,7.815096357480191
Wane 12%/wk @7d,7,14,Karim,False,5.529234507409731
Wane 12%/wk @7d,7,14,Karim,False,6.529125484651569
Wane 12%/wk @7d,7,14,Karim,True,
Wane 12%/wk @7d,7,14,Karim,False,5.478878828338434
Wane 12%/wk @7d,7,14,Karim,False,8.071640898681602
Wane 12%/wk @7d,7,14,Karim,False,5.558206045450224
Wane 12%/wk @7d,7,14,Karim,False,6.819753127618396
Wane 12%/wk @7d,7,14,Karim,False,6.860774235353365
Wane 12%/wk @7d,7,14,Karim,False,7.981223293132043
Wane 12%/wk @7d,7,14,Ana,False,3.0144426494940553
Wane 12%/wk @7d,7,14,Ana,False,2.8482409466570857
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,2.78351760411553
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,2.78351760411553
Wane 12%/wk @7d,7,14,Ana,False,3.0325048639641317
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,2.864586815120013
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.280422883272942
Wane 12%/wk @7d,7,14,Ana,False,3.7918041081105813
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,3.0144426494940553
Wane 12%/wk @7d,7,14,Ana,False,3.043283533221646
Wane 12%/wk @7d,7,14,Ana,False,3.0537545280465737
Wane 12%/wk @7d,7,14,Ana,False,2.78351760411553
Wane 12%/wk @7d,7,14,Ana,False,2.8482409466570857
Wane 12%/wk @7d,7,14,Ana,False,2.78351760411553
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.0144426494940553
Wane 12%/wk @7d,7,14,Ana,False,3.9772646801089073
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,3.0211872612437407
Wane 12%/wk @7d,7,14,Ana,False,2.78351760411553
Wane 12%/wk @7d,7,14,Ana,False,3.0325048639641317
Wane 12%/wk @7d,7,14,Ana,False,3.322979720677565
Wane 12%/wk @7d,7,14,Ana,False,3.408719322904196
Wane 12%/wk @7d,7,14,Ana,False,3.3306389001861056
Wane 12%/wk @7d,7,14,Ana,False,3.9818891822249505
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.099556324303299
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.077213984665872
Wane 12%/wk @7d,7,14,Ana,False,2.8061528095563104
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,3.0144426494940553
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.280422883272942
Wane 12%/wk @7d,7,14,Ana,False,3.373046588212413
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,3.785011647359433
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.014442649494055
Wane 12%/wk @7d,7,14,Ana,False,2.8061528095563104
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,2.8061528095563104
Wane 12%/wk @7d,7,14,Ana,False,2.8061528095563104
Wane 12%/wk @7d,7,14,Ana,False,3.053548932514519
Wane 12%/wk @7d,7,14,Ana,False,2.8482409466570857
Wane 12%/wk @7d,7,14,Ana,False,2.8482409466570857
Wane 12%/wk @7d,7,14,Ana,False,3.287762607824071
Wane 12%/wk @7d,7,14,Ana,False,4.012057743373768
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,3.117344475277662
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
Wane 12%/wk @7d,7,14,Ana,False,2.7700283806161585
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,7.833205190404856
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.997224402103586
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.465185695258192
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.414507923041487
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.980268809522735
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.665791511157499
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.939383743023988
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.4688102455189105
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.93433528637107
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.341642280379434
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.9855540963333125
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.293475588960154
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.9059850488426155
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,6.300846300625357
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,6.634217316167799
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.639916855104584
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.5553226206200375
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.549006048391707
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.408667068745755
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.201821207718079
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.783687804193033
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.430052156423595
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.413190929278186
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.117131944986836
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.638660769202548
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.140679901872272
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.5286172361958945
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.74952597640401
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.774532386534555
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.655400498942032
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.207914110287511
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.1258258913467305
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.747168862863475
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.17714951365668
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.04512133648568
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.886196023367043
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.2601964420990726
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.278403785350057
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.9224799611326295
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.62285825912715
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.516526069767618
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.04788482369702
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.713565476433588
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,6.658617876515103
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.224896780030875
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.241357311915142
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.773561269812921
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.808999512595802
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.426933840522169
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,6.581810295799084
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.964088567327129
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.684638493468442
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.6400344476644815
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.896705828649693
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.426933840522169
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.4925488930907145
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.72306589119893
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,4.521588196073494
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Marta,False,5.505982816004274
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.017867479776067
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.584225314228607
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.560413410397107
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.454555080529997
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.996550267983874
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.107864700609983
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.291726808443357
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.820582773976982
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.545255545146178
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.2860400547987165
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,4.887998465350971
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.1918282281657895
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.177390297353761
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.197783874105976
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.934942129818657
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.182808487197561
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.496062409619749
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.0058033829714565
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.3213632060983596
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.924491027199519
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.1389962390194395
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.144196726956841
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,10.353251770667667
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.3908868074714755
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.019315801100087
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.285452337904968
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.737603007283713
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.174413941428924
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.665775039283796
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.300435804148741
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.84753710986385
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.819719344749913
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.467118672320864
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.049613321048376
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.475961422994006
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.050379913672614
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.934013001425803
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,10.143234014846088
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.404253594846536
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.636800853923948
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.1723082748838
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.312873601336717
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.490926472926758
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.819719344749913
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.112267995042279
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.738490992909197
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.843158351725174
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.054822375725469
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.911909435895352
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.466014644771288
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,8.060428015652246
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,7.476866851716078
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.807709936569962
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.430721213270227
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.21164250358103
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,5.962236113873842
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.070300734951353
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.346851230861179
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.089286862537565
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Diego,False,6.089453277509736
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.646976347114759
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.151034411653558
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.682763860024123
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.583760754988137
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.418754653639601
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.541946266540582
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.24424309234825
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.499893455149229
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.20985150017969
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.91039212368384
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.207925424210124
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.917107397245475
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.820784170810387
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.384004613820077
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.729486443554195
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.819040053293185
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.329111136174684
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.866190395304361
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.999985321967522
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.774269834576454
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.826494016841686
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.675441361749216
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.905166689011824
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.842590049173909
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.497837006675509
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.02424547906762
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.376706472047648
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,9.328441737697387
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.306039828390655
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.359744028375926
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.481172611582892
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.929624553625748
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.666737871586644
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.427529195238922
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,5.42636581369996
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.178470926472401
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.611763575633904
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.533839615703116
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.96675713403912
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.042904391904262
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.729518638848429
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.43255520455747
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,7.2604137070769
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,6.9833679320392354
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Lucía,False,8.369076598096337
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.681873642052608
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.254349027548823
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.92551491523854
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.858946455500575
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.814979482911592
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.95128845567463
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.495341641861428
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.922135126355846
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,12.350227421448063
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.51905766485977
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,11.150575398248664
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,6.552437908305595
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.322193226605265
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.73507261917733
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.672820642047077
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.208738090304632
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.112057084720613
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.034212174329696
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.169168856192497
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.765061285818675
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.546909521699455
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.334119523618712
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.426472418877928
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.749662669704516
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.146112811923697
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.792197179420539
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,6.9318403967735405
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.419505111735533
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.089540853160646
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.372669374108911
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.748550626854371
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.105572192573375
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,True,
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.639445049592904
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,6.349697572703771
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.14081611246875
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.65772829927202
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.886686805475563
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.838926786928692
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.556667371337825
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.371641116104443
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.8070141088718445
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.109977626713471
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.45784765324963
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.7602831756443695
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.169876053700639
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.813122616273463
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.418375868273021
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.083329345606712
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.8886426280398005
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.874157929111583
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.908179371562773
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.874570990216401
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,7.386482579437579
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,8.997223333369393
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,10.017880894899747
"Wane 8%/wk @7d  (slower, no alarm)",7,14,Karim,False,9.169535927603368
