person,seed,controller,scenario,relapsed,relapse_day,success,zero_day,mean_excess_w,peak_week_excess_w,puffs_ratio_first12w,dose_per_day_first12w,pred_err_first2w,pred_err_weeks7to10,pred_err_last4w
Lucía,0,nn_adaptive,stable,1,107,0,,0.017052227374054426,0.0555053191700484,1.0400863398088191,0.5087901235111087,0.34776118509181947,0.3203628112989127,0.32954778893441977
Lucía,1,nn_adaptive,stable,0,,1,161,-0.004667326860856136,0.036774949235007626,1.1132311542070692,0.5133306010041455,0.3668137154424828,0.2534632937423372,0.2712119622146208
Lucía,2,nn_adaptive,stable,0,,1,161,0.012164842157387301,0.05508649649308499,1.0143283582089553,0.5111083190275516,0.2630647724921259,0.2772426070213808,0.3228588546814346
Lucía,0,nn_adaptive,routine_change,1,77,0,,0.12715528117715305,0.27748754398638703,1.0962665148604096,0.5353138241393559,0.34776118509181947,0.9273949620619536,nan
Lucía,1,nn_adaptive,routine_change,1,97,0,,0.12883448582974774,0.2725018526017494,1.1407569596496714,0.5173938328333737,0.3668137154424828,0.9608965150393748,0.9017438835808619
Lucía,2,nn_adaptive,routine_change,1,107,0,,0.15331420794719736,0.28866545037364305,1.041268656716418,0.5150285831227672,0.2630647724921259,0.9219448712040142,0.8556340593363009
Lucía,0,nn_adaptive,model_mismatch,1,68,0,,0.021317116107263116,0.0425282804666347,1.027126887730424,0.5709817611206176,0.32625908806517795,nan,nan
Lucía,1,nn_adaptive,model_mismatch,0,,1,161,-0.01381888992612275,0.025889866901909635,1.1938622754491017,0.5161478784451221,0.34107884680295203,0.2934307661361513,0.2889525798399517
Lucía,2,nn_adaptive,model_mismatch,1,163,0,161,0.020116561177840317,0.056744525099614175,1.044407894736842,0.505936482501383,0.2689286417219678,0.3300197215148683,0.3495500327329345
Karim,0,flat,stable,0,,1,161,-0.02546661484407497,0.07402287664033404,0.9941876182752095,0.5467680723200335,nan,nan,nan
Karim,1,flat,stable,1,69,0,,0.07550648513907428,0.11469425942453336,1.0914327917282125,0.6563153632832726,nan,nan,nan
Karim,2,flat,stable,1,148,0,,-0.10694613605769687,-0.026607230232726497,0.9786707675849158,0.5352807813618269,nan,nan,nan
Karim,0,flat,routine_change,0,,1,161,-0.06191027363280759,0.07402287664033404,0.9222762908894296,0.5205541668938003,nan,nan,nan
Karim,1,flat,routine_change,0,,1,161,-0.03751701261720614,0.0974972586782181,0.9836779911373705,0.5570762371289841,nan,nan,nan
Karim,2,flat,routine_change,0,,1,161,-0.17679434296093346,-0.026607230232726497,0.874765980208612,0.4990151016702149,nan,nan,nan
Karim,0,flat,model_mismatch,1,39,0,,0.08515074127918573,0.11514699495723715,0.9902241847826088,0.7577339302935652,nan,nan,nan
Karim,1,flat,model_mismatch,1,24,0,,0.08309023242524609,0.09717408428273222,1.0364595545134818,0.891087756154748,nan,nan,nan
Karim,2,flat,model_mismatch,0,,1,161,-0.04508831501548235,0.06849949279719736,1.0427678317703892,0.5720480868313994,nan,nan,nan
Karim,0,codex_rules,stable,1,4,0,,0.2934178625978605,0.2934178625978605,1.0695863746958638,0.27107524573961067,nan,nan,nan
Karim,1,codex_rules,stable,1,11,0,,0.22354889120690372,0.2776913319625936,1.1952732644017723,0.28809186343689835,nan,nan,nan
Karim,2,codex_rules,stable,0,,1,161,-0.20962329591979684,0.15554558525043596,0.9283230810377107,0.1328128463869847,nan,nan,nan
Karim,0,codex_rules,routine_change,1,4,0,,0.2934178625978605,0.2934178625978605,1.0695863746958638,0.27107524573961067,nan,nan,nan
Karim,1,codex_rules,routine_change,1,11,0,,0.22354889120690372,0.2776913319625936,1.1952732644017723,0.28809186343689835,nan,nan,nan
